73.5362,38.1564,73.4340,38.1893,75.8761,36.1037,71.6622,38.0282,75.4178,36.6760,73.9223,37.6120,74.3766,37.4582,78.2788,39.5144,69.8893,33.7156,76.6778,37.1352,73.6239,37.4389,73.5084,36.9772,68.8831,33.7448,87.5136,44.5283,73.6105,37.5438,79.2972,37.1700,56.6728,30.4457,59.7316,31.1997,62.2712,33.7641,75.2643,43.2631,61.5507,33.6927,61.0118,31.7492,55.4719,24.0918,57.4945,29.7169,60.4766,30.3546,62.4562,31.7702,60.4800,29.3053,59.7804,31.5034,62.9281,32.7919,55.1895,28.3563,58.2330,29.5231,62.4381,34.0577,45.6776,25.1239,48.4965,24.7322,46.5955,25.9623,57.1777,27.2591,44.6659,23.3701,47.7369,25.4050,53.8802,29.3903,46.0981,21.6185,46.6230,23.0418,46.2395,25.6150,49.8910,27.8342,51.7319,29.1934,47.0822,24.2358,44.4828,24.3952,47.2337,25.3012,46.7100,23.4761
76.4480,41.0828,76.3471,41.0979,78.7839,39.0555,74.5724,40.9376,78.3292,39.6283,76.8304,40.5410,77.2880,40.3697,81.1851,42.4831,72.7990,36.6158,79.5809,40.0775,76.5320,40.3288,76.4139,39.8685,71.8044,36.6341,90.4297,47.5699,76.5337,40.5249,82.2161,40.1071,58.7056,32.4897,61.7366,33.2075,64.2728,35.7926,77.2785,45.3672,63.5751,35.7592,63.0466,33.7951,57.4862,26.0763,59.5293,31.7453,62.4971,32.3789,64.4668,33.7976,62.5033,31.3205,61.8611,33.5861,64.9429,34.8024,57.2039,30.3795,60.2494,31.5641,64.4492,36.0519,47.2644,26.6843,50.0298,26.2963,48.1604,27.4681,58.7326,28.9405,46.2382,24.9543,49.2891,26.9942,55.4476,31.0210,47.6700,23.1705,48.2136,24.6295,47.8253,27.2167,51.5113,29.4920,53.2848,30.7271,48.6286,25.7398,46.0388,25.9536,48.7568,26.7522,48.2820,25.0254
79.3604,44.0172,79.2586,44.0047,81.6927,42.0077,77.4823,43.8465,81.2415,42.5832,79.7389,43.4653,80.1998,43.2831,84.0908,45.4539,75.7095,39.5117,82.4838,43.0185,79.4391,43.2157,79.3189,42.7672,74.7264,39.5210,93.3445,50.6088,79.4572,43.5046,85.1358,43.0441,60.7390,34.5361,63.7407,35.2215,66.2757,37.8208,79.2946,47.4755,65.5984,37.8252,65.0805,35.8410,59.5005,28.0619,61.5637,33.7815,64.5188,34.4078,66.4755,35.8215,64.5239,33.3338,63.9414,35.6678,66.9567,36.8178,59.2168,32.4002,62.2661,33.6252,66.4614,38.0502,48.8466,28.2482,51.5608,27.8338,49.7249,28.9581,60.2909,30.6410,47.8127,26.5382,50.8406,28.5832,57.0136,32.6522,49.2399,24.7362,49.7986,26.2197,49.4162,28.8264,53.1311,31.1491,54.8318,32.2731,50.1644,27.2454,47.5949,27.5110,50.2770,28.1785,49.8419,26.5921
82.2729,46.9441,82.1697,46.9108,84.6038,44.9591,80.3926,46.7501,84.1559,45.5360,82.6470,46.3876,83.1115,46.1947,86.9960,48.4178,78.6215,42.4062,85.3868,45.9501,82.3455,46.1066,82.2237,45.6696,77.6503,42.4077,96.2576,53.6469,82.3798,46.4833,88.0570,45.9764,62.7724,36.5849,65.7431,37.2325,68.2818,39.8480,81.3095,49.5875,67.6202,39.8961,67.1122,37.8891,61.5151,30.0554,63.5980,35.8196,66.5410,36.4341,68.4824,37.8425,66.5420,35.3399,66.0207,37.7526,68.9693,38.8370,61.2289,34.4177,64.2846,35.6886,68.4736,40.0529,50.4215,29.8123,53.0936,29.4115,51.2924,30.4399,61.8547,32.3568,49.3883,28.1250,52.3916,30.1742,58.5802,34.2787,50.8107,26.2950,51.3805,27.8082,51.0115,30.4385,54.7500,32.8026,56.3775,33.8462,51.6981,28.7704,49.1499,29.0737,51.7975,29.5776,51.3888,28.1818
85.1872,49.8729,85.0808,49.8208,87.5177,47.9119,83.3036,49.6532,87.0725,48.4868,85.5551,49.3120,86.0228,49.1087,89.9015,51.3864,81.5340,45.3012,88.2901,48.8765,85.2517,48.9949,85.1299,48.5719,80.5768,45.2928,99.1685,56.6834,85.3009,49.4581,90.9778,48.9179,64.8047,38.6312,67.7441,39.2440,70.2909,41.8740,83.3217,51.6948,69.6433,41.9620,69.1425,39.9380,63.5297,32.0553,65.6313,37.8594,68.5626,38.4579,70.4881,39.8629,68.5585,37.3456,68.1033,39.8407,70.9809,40.8570,63.2404,36.4328,66.3041,37.7489,70.4860,42.0614,51.9870,31.3850,54.6373,30.9664,52.8636,31.9331,63.4257,34.0895,50.9652,29.7114,53.9445,31.7606,60.1476,35.8895,52.3854,27.8494,52.9654,29.4040,52.6101,32.0621,56.3675,34.4576,57.9230,35.4301,53.2312,30.3224,50.7042,30.6441,53.3162,30.9915,52.9268,29.7725
88.1019,52.7963,87.9924,52.7281,90.4315,50.8674,86.2144,52.5601,89.9914,51.4323,88.4637,52.2348,88.9333,52.0228,92.8071,54.3541,84.4471,48.1983,91.1944,51.8013,88.1572,51.8873,88.0372,51.4733,83.5044,48.1793,102.0785,59.7180,88.2214,52.4330,93.9006,51.8633,66.8354,40.6825,69.7455,41.2524,72.3023,43.8987,85.3322,53.7961,71.6695,44.0217,71.1726,41.9900,65.5444,34.0587,67.6644,39.9001,70.5820,40.4859,72.4930,41.8860,70.5739,39.3491,70.1892,41.9311,72.9916,42.8795,65.2515,38.4408,68.3228,39.8110,72.4976,44.0775,53.5447,32.9281,56.1898,32.4928,54.4347,33.4268,64.9965,35.8089,52.5419,31.2945,55.5022,33.3541,61.7154,37.4917,53.9641,29.4074,54.5555,31.0031,54.2142,33.6975,57.9851,36.1066,59.4656,37.0149,54.7694,31.8798,52.2595,32.2142,54.8281,32.4162,54.4645,31.3599
91.0183,55.7247,90.9039,55.6357,93.3448,53.8244,89.1252,55.4683,92.9112,54.3761,91.3720,55.1620,91.8427,54.9408,95.7146,57.3227,87.3613,51.0959,94.0995,54.7269,91.0614,54.7768,90.9447,54.3741,86.4315,51.0667,104.9883,62.7492,91.1411,55.4041,96.8227,54.8049,68.8644,42.7296,71.7476,43.2578,74.3157,45.9231,87.3419,55.8963,73.6971,46.0819,73.2028,44.0395,67.5601,36.0671,69.6982,41.9516,72.5997,42.5122,74.4982,43.9105,72.5894,41.3585,72.2755,44.0261,75.0013,44.9046,67.2623,40.4448,70.3405,41.8622,74.5086,46.0895,55.0966,34.5023,57.7464,34.0145,56.0031,34.9158,66.5657,37.5266,54.1154,32.8749,57.0658,34.9471,63.2847,39.1012,55.5430,30.9650,56.1512,32.6041,55.8184,35.3423,59.6024,37.7503,61.0063,38.6025,56.3162,33.4588,53.8155,33.7832,56.3358,33.8460,56.0032,32.9515
93.9343,58.6483,93.8152,58.5421,96.2551,56.7840,92.0363,58.3739,95.8301,57.3214,94.2805,58.0920,94.7506,57.8615,98.6237,60.2822,90.2751,53.9933,97.0058,57.6537,93.9654,57.6689,93.8513,57.2698,89.3574,53.9530,107.8974,65.7766,94.0586,58.3747,99.7408,57.7524,70.8912,44.7835,73.7506,45.2578,76.3296,47.9471,89.3515,57.9866,75.7243,48.1405,75.2323,46.0833,69.5766,38.0850,71.7328,44.0115,74.6160,44.5524,76.5045,45.9361,74.6062,43.3729,74.3631,46.1296,77.0102,46.9270,69.2715,42.4486,72.3590,43.9023,76.5217,48.1023,56.6450,36.0793,59.3067,35.5795,57.5666,36.3967,68.1313,39.2196,55.6854,34.4528,58.6347,36.5390,64.8548,40.7168,57.1203,32.5274,57.7543,34.2107,57.4249,36.9886,61.2197,39.3821,62.5512,40.1627,57.8661,35.0303,55.3715,35.3475,57.8446,35.2795,57.5443,34.5384
96.8503,61.5812,96.7277,61.4506,99.1635,59.7448,94.9469,61.2836,98.7475,60.2654,97.1893,61.0219,97.6573,60.7809,101.5338,63.2439,93.1875,56.8901,99.9106,60.5904,96.8701,60.5579,96.7547,60.1557,92.2810,56.8371,110.8062,68.7984,96.9739,61.3426,102.6577,60.7141,72.9160,46.8341,75.7549,47.2522,78.3426,49.9699,91.3626,60.0767,77.7510,50.1955,77.2605,48.1240,71.5933,40.1048,73.7681,46.0731,76.6305,46.5885,78.5118,47.9620,76.6221,45.3992,76.4533,48.2243,79.0191,48.9533,71.2790,44.4535,74.3784,45.9462,78.5397,50.1134,58.1922,37.6562,60.8693,37.1138,59.1210,37.8639,69.6916,40.8931,57.2522,36.0295,60.2063,38.1282,66.4245,42.3314,58.6950,34.0874,59.3612,35.8219,59.0359,38.6309,62.8370,41.0072,64.1020,41.6810,59.4123,36.5956,56.9296,36.9058,59.3593,36.7321,59.0894,36.0949
99.7655,64.5098,99.6420,64.3527,102.0699,62.7051,97.8567,64.1898,101.6623,63.2115,100.0980,63.9504,100.5628,63.6993,104.4428,66.2013,96.0989,59.7857,102.8114,63.5337,99.7753,63.4514,99.6553,63.0365,95.2013,59.7204,113.7156,71.8161,99.8887,64.3106,105.5742,63.6652,74.9393,48.8828,77.7603,49.2390,80.3542,51.9926,93.3754,62.1696,79.7774,52.2487,79.2877,50.1624,73.6098,42.1258,75.8035,48.1353,78.6428,48.6222,80.5205,49.9896,78.6358,47.4294,78.5442,50.3110,81.0283,50.9799,73.2853,46.4623,76.4007,47.9903,80.5635,52.1224,59.7427,39.2206,62.4301,38.6689,60.6624,39.3187,71.2457,42.5482,58.8148,37.6084,61.7777,39.7335,67.9947,43.9534,60.2650,35.6541,60.9640,37.4362,60.6490,40.2710,64.4532,42.6156,65.6527,43.1803,60.9552,38.1572,58.4887,38.4595,60.8800,38.1882,60.6334,37.6610
