30.4154,16.5782,29.0852,21.1870,15.0576,16.9959,29.0021,15.5206,20.8263,15.6404,20.4932,15.0404,17.3937,29.5149,30.4373,29.3710,28.9131,28.8936,20.5327,29.5225,20.9988,19.9420,29.5944,15.3377,19.1617,20.2435,29.0935,16.3591,15.8764,16.4984,20.4098,15.7929,17.6726,15.3843,21.1369,31.8821,29.4230,20.1043,21.3393,16.0745,28.9274,20.9205,20.4581,21.7182,29.5180,29.9118,29.5736,20.6646,21.0408,28.7130,15.6849,20.5987,29.2632,20.0785,29.8118,20.2733,29.9136,20.1501,29.5655,20.1527,29.2892,28.2701,14.8679,19.5689,16.3067,20.4395,16.0167
30.4026,16.5749,29.0768,21.1839,14.9787,16.5641,28.9805,15.5886,20.8217,15.5078,20.5072,15.0478,17.4048,29.4825,30.4106,29.3705,28.9499,28.8810,20.5255,29.5357,20.9720,19.9626,29.5784,15.3985,19.1369,20.2662,29.0914,16.3369,15.8895,16.5642,20.5104,15.7584,17.6874,15.4802,21.1132,31.8911,29.4163,20.1295,21.2963,16.0902,28.9275,20.9264,20.4589,21.6946,29.5199,29.9340,29.5658,20.6624,21.0619,28.7165,15.6237,20.5909,29.3039,20.1093,29.8042,20.2561,29.8904,20.1481,29.5361,20.1425,29.2663,28.3027,14.7467,19.5820,16.3094,20.4516,16.0570
30.3854,16.5529,29.0647,21.1375,14.8590,16.2550,28.9519,15.6222,20.8326,15.5760,20.4842,15.1528,17.3919,29.4746,30.3653,29.3466,29.0056,28.8680,20.4816,29.5385,20.9224,20.0051,29.5416,15.5956,19.1221,20.2757,29.0625,16.3218,15.8938,16.5733,20.6227,15.6558,17.6909,15.5328,21.0594,31.9139,29.3627,20.1730,21.1825,16.0958,28.9138,20.9483,20.4702,21.6176,29.5179,29.9670,29.5287,20.6844,21.1017,28.7360,15.4702,20.5976,29.3065,20.1250,29.7920,20.2247,29.8300,20.1442,29.4786,20.0967,29.2332,28.3230,14.6462,19.6238,16.2882,20.4762,16.1090
30.3725,16.5424,29.0803,21.1161,14.8750,16.2119,28.9475,15.5660,20.8645,15.6633,20.4445,15.3849,17.3575,29.5236,30.3323,29.3691,29.0239,28.8593,20.4293,29.5183,20.8861,20.0559,29.5208,15.7854,19.1683,20.2505,29.0336,16.4248,15.9214,16.5135,20.6185,15.7450,17.6496,15.4948,21.0266,31.9432,29.2901,20.1960,21.1032,16.0718,28.9073,20.9621,20.4851,21.5291,29.5211,29.9702,29.5035,20.6840,21.0965,28.7658,15.3550,20.6052,29.2786,20.1125,29.7675,20.2072,29.8061,20.1624,29.4739,20.0590,29.2333,28.3034,14.7047,19.6695,16.1862,20.4759,16.1782
30.3554,16.5201,29.0863,21.1173,14.9344,16.1486,28.9606,15.5620,20.8927,15.4064,20.4548,15.5469,17.3847,29.5231,30.3157,29.4348,29.0185,28.8578,20.4008,29.4815,20.8971,20.1227,29.5116,15.8433,19.2164,20.2588,29.0500,16.5222,15.9744,16.4841,20.6120,16.2261,17.6853,15.5229,20.9950,31.9829,29.2563,20.2125,21.1239,16.0360,28.8874,20.9623,20.5047,21.4492,29.5415,29.9493,29.4887,20.6279,21.0429,28.8052,15.2951,20.5035,29.2610,20.0996,29.7482,20.2176,29.8237,20.1672,29.4490,20.0460,29.2362,28.2970,14.6083,19.6888,16.0651,20.4877,16.2951
30.3292,16.4631,29.0747,21.0828,14.9138,15.7495,28.9737,15.5778,20.9269,15.2403,20.4656,15.6823,17.4290,29.5044,30.2844,29.4353,29.0109,28.8696,20.4252,29.4465,20.9366,20.1403,29.4990,15.8618,19.2313,20.2713,29.0755,16.4916,16.0006,16.4977,20.5667,16.1899,17.7498,15.4856,20.9470,32.0209,29.2518,20.2378,21.1432,15.9907,28.8554,20.9930,20.5072,21.3950,29.5624,29.9900,29.4518,20.5993,21.0075,28.8533,15.3098,20.4163,29.2586,20.0687,29.7298,20.2382,29.8099,20.1601,29.4279,20.0649,29.2503,28.3152,14.4515,19.7142,16.0586,20.4917,16.4010
30.2928,16.3775,29.0701,21.0442,14.8498,15.7739,28.9752,15.6004,20.9925,15.4335,20.4450,15.7527,17.4077,29.5139,30.2573,29.4452,28.9823,28.8685,20.4693,29.4457,20.9269,20.1241,29.4966,15.7391,19.2578,20.3330,29.0693,16.4502,16.0379,16.4305,20.4565,15.8247,17.6976,15.3994,20.9144,32.0257,29.2617,20.2376,21.1241,15.9703,28.8191,20.9832,20.4665,21.3722,29.5830,30.0285,29.4195,20.5941,20.9524,28.8839,15.3609,20.4037,29.2600,20.0270,29.7086,20.2504,29.7881,20.1736,29.4697,20.1192,29.2857,28.3152,14.5547,19.7547,16.1257,20.5052,16.4555
30.2458,16.2849,29.0745,21.0496,14.7402,16.2019,28.9707,15.6121,20.9912,15.4966,20.4147,15.6842,17.3934,29.4919,30.2555,29.5456,28.9081,28.8516,20.4634,29.4464,20.9041,20.1199,29.4972,15.3926,19.2932,20.3816,29.0765,16.4679,16.0891,16.3537,20.4200,16.0623,17.6204,15.4281,20.8917,32.0060,29.3179,20.2436,21.1250,16.0158,28.8385,20.8452,20.4226,21.3482,29.6021,29.9737,29.4340,20.5683,20.9021,28.9129,15.3705,20.3361,29.2825,19.9720,29.6928,20.2574,29.8070,20.1742,29.5230,20.2034,29.2992,28.3333,14.6735,19.8031,16.1512,20.5224,16.4430
30.1976,16.1676,29.0532,21.0888,14.6099,16.1504,28.9616,15.6331,20.9067,15.4471,20.4009,15.6345,17.4215,29.4259,30.2415,29.5643,28.8337,28.8373,20.4463,29.4502,20.9271,20.1004,29.4892,15.0878,19.2874,20.3485,29.0793,16.2076,16.1275,16.3511,20.4398,16.1223,17.5863,15.4950,20.8450,31.9924,29.4001,20.2644,21.1034,16.0884,28.8812,20.6809,20.3955,21.3032,29.6054,29.9366,29.4544,20.5411,20.9153,28.9312,15.3817,20.2403,29.3077,19.9056,29.6798,20.2674,29.8351,20.1593,29.5147,20.2825,29.2921,28.3877,14.5458,19.8491,16.1827,20.4967,16.4119
30.1571,16.0335,29.0247,21.1190,14.5344,16.1231,28.9439,15.6330,20.8401,15.6145,20.3890,15.6530,17.4698,29.3967,30.2167,29.5240,28.7985,28.8238,20.4449,29.4711,20.9137,20.0860,29.4672,15.0047,19.2585,20.3187,29.0528,15.7379,16.1437,16.2467,20.4084,15.5827,17.5440,15.4750,20.8045,31.9780,29.4483,20.2754,21.0234,16.1301,28.9016,20.6525,20.3308,21.2917,29.6016,29.9439,29.4226,20.5329,20.9038,28.9460,15.4326,20.2375,29.3146,19.8710,29.6792,20.2651,29.8479,20.1625,29.5088,20.3182,29.2707,28.4208,14.4205,19.8608,16.2628,20.4935,16.3368
30.1274,15.9628,29.0278,21.1407,14.4522,16.0617,28.9305,15.5739,20.9018,15.6555,20.3878,15.6215,17.5127,29.3844,30.2004,29.5664,28.7902,28.8154,20.3976,29.4847,20.8714,20.1147,29.4371,14.9688,19.2443,20.3514,29.0532,15.5347,16.1984,16.1280,20.3583,15.5483,17.4319,15.4649,20.7956,31.9570,29.4618,20.2924,20.9638,16.1378,28.9524,20.5925,20.2620,21.3312,29.6061,29.9195,29.3942,20.5412,20.8379,28.9725,15.4963,20.2618,29.3359,19.8525,29.6769,20.2535,29.8454,20.1746,29.4987,20.3195,29.2397,28.4424,14.4122,19.8696,16.3093,20.5030,16.2742
30.1025,15.9515,29.0201,21.1329,14.4816,16.0215,28.9297,15.5557,20.9894,15.6915,20.3944,15.5782,17.5398,29.3482,30.1629,29.5643,28.7865,28.8003,20.3124,29.4980,20.9076,20.1464,29.4423,15.1808,19.2245,20.3466,29.0735,15.4986,16.2855,16.1208,20.3357,15.8085,17.3369,15.4999,20.7888,31.9374,29.4598,20.3288,20.9357,16.1234,29.0100,20.4647,20.2707,21.3697,29.6125,29.8569,29.3755,20.5656,20.7812,28.9795,15.5667,20.2277,29.3380,19.8249,29.6541,20.2529,29.8374,20.1117,29.4046,20.3112,29.1994,28.4808,14.3651,19.9192,16.3496,20.4695,16.2177
