29.6919,29.6934,28.9103,29.4226,29.3354,30.4133,29.1906,28.9336,29.4945,29.9002,29.2235,28.7386,29.1707,29.2127,29.6000,29.7751,29.1906,28.9336,29.6706,29.8256,29.7244,31.1768,30.2792,31.6640,29.9037,31.1188,29.6179,30.7439,29.7200,30.4344,29.4309,30.9977,20.5303,24.0244,20.3515,20.1778,20.4775,20.7322,20.6841,20.7205,20.0122,20.0472,20.0370,19.7184,20.2963,20.1231,21.7435,21.7159,20.2099,20.0437,20.7942,21.8415,21.4536,21.8162,18.9673,19.3977,20.9664,22.1344,19.4350,19.3253,20.4172,19.6407,20.6683,21.3133
29.7143,29.7174,28.9032,29.4107,29.3356,30.4441,29.2018,28.8985,29.5037,29.9025,29.2062,28.7778,29.1439,29.2459,29.6119,29.7537,29.2018,28.8985,29.6675,29.8852,29.7240,31.1843,30.2573,31.6959,29.9103,31.1070,29.6301,30.7483,29.8233,30.4017,29.4480,30.9443,20.4979,23.9436,20.3444,20.2170,20.4661,20.7367,20.6954,20.7385,20.0265,20.0388,20.0220,19.7228,20.2914,20.1354,21.7519,21.7631,20.2062,20.0156,20.7349,21.8089,21.4584,21.8296,18.9610,19.3524,20.9298,22.1545,19.4297,19.3386,20.3803,19.6759,20.6355,21.3679
29.6979,29.8032,28.9033,29.4226,29.3119,30.4828,29.1913,28.8221,29.5061,29.9156,29.2197,28.8690,29.1454,29.2739,29.5960,29.6688,29.1913,28.8221,29.5795,29.9225,29.7479,31.1737,30.1863,31.7170,29.9167,31.0947,29.6296,30.7574,29.8272,30.4344,29.4126,30.8784,20.4505,23.8050,20.3715,20.2566,20.4659,20.7691,20.7322,20.7680,20.0246,20.0437,20.0218,19.7248,20.2975,20.1476,21.7370,21.8225,20.2012,19.9836,20.6660,21.8056,21.4957,21.8435,18.9104,19.2888,20.8938,22.1598,19.4303,19.3156,20.3536,19.7121,20.6237,21.4021
29.6774,29.8317,28.9290,29.4202,29.2590,30.4590,29.1708,28.8035,29.4662,29.8865,29.2512,28.9412,29.1562,29.2501,29.5476,29.6719,29.1708,28.8035,29.5037,29.9025,29.8296,31.1580,30.1664,31.6990,29.9273,31.0919,29.5948,30.7124,29.7958,30.4499,29.3485,30.8004,20.4374,23.7076,20.3891,20.2575,20.4633,20.7626,20.7614,20.7849,20.0186,20.0545,20.0050,19.7380,20.3200,20.1608,21.7156,21.8491,20.2014,19.9764,20.6490,21.8297,21.5260,21.8489,18.8974,19.2680,20.8840,22.1442,19.4224,19.2934,20.3734,19.7506,20.6156,21.3956
29.6670,29.7746,28.9526,29.4068,29.2071,30.4324,29.1475,28.7931,29.4387,29.8766,29.2569,28.9928,29.1817,29.2394,29.5639,29.7364,29.1475,28.7931,29.5061,29.9156,29.8608,31.1626,30.1423,31.7085,29.9393,31.1154,29.5947,30.6612,29.7857,30.4785,29.3161,30.7835,20.4356,23.6165,20.3815,20.2401,20.4233,20.7477,20.7384,20.8363,20.0209,20.0494,20.0105,19.7944,20.3169,20.1577,21.7273,21.8999,20.1652,19.9862,20.6526,21.8154,21.5150,21.8595,18.9230,19.2292,20.8793,22.1226,19.4142,19.3143,20.4165,19.8370,20.6024,21.3210
29.6472,29.7690,28.9567,29.4193,29.1618,30.4658,29.0943,28.7915,29.5015,29.8913,29.2793,29.0654,29.2092,29.1785,29.6692,29.8034,29.0943,28.7915,29.4662,29.8865,29.8405,31.1582,30.0471,31.7177,29.9497,31.1051,29.6189,30.6499,29.8627,30.5101,29.3062,30.8251,20.4331,23.5372,20.3743,20.2377,20.4321,20.8074,20.6810,20.8376,19.9851,20.0131,20.0345,19.7810,20.2917,20.1558,21.7403,21.9679,20.1313,19.9574,20.6100,21.7983,21.5166,21.8651,18.8776,19.1744,20.8399,22.1281,19.4123,19.3247,20.4516,19.9120,20.6445,21.2449
29.6590,29.7034,28.9443,29.4412,29.1334,30.4583,29.0753,28.8086,29.5869,29.8353,29.3147,29.1427,29.2338,29.1353,29.7497,29.8436,29.0753,28.8086,29.4387,29.8766,29.8225,31.1293,30.0007,31.6601,29.9503,31.0473,29.6256,30.6107,29.9006,30.4806,29.2895,30.8106,20.4453,23.4949,20.3693,20.2282,20.4657,20.8446,20.6539,20.8073,19.9530,20.0048,20.0226,19.7611,20.2801,20.1632,21.7127,22.0066,20.1073,19.9487,20.6006,21.8039,21.4961,21.8798,18.8307,19.1491,20.7824,22.1301,19.4007,19.2948,20.4917,19.9443,20.6923,21.1231
29.6338,29.5808,28.9435,29.4138,29.1104,30.4138,29.0913,28.8252,29.6359,29.8398,29.3060,29.1559,29.2439,29.1342,29.7660,29.8662,29.0913,28.8252,29.5015,29.8913,29.8117,31.1127,29.9794,31.6094,29.9390,31.0233,29.6254,30.5597,29.8190,30.5053,29.3002,30.7685,20.4615,23.4931,20.3488,20.1991,20.4450,20.8725,20.5875,20.8288,19.9523,20.0288,20.0289,19.8110,20.2676,20.1669,21.6966,22.0344,20.0734,19.9738,20.6032,21.8379,21.4409,21.9125,18.8084,19.1313,20.7347,22.1391,19.4090,19.2862,20.5246,19.9674,20.6772,21.0250
29.6122,29.5713,28.9365,29.3621,29.0962,30.4431,29.0931,28.8334,29.6793,29.9361,29.2738,29.1357,29.1891,29.1315,29.8251,29.8875,29.0931,28.8334,29.5869,29.8353,29.7910,31.1117,29.9537,31.6214,29.9202,31.0220,29.5937,30.5770,29.8299,30.5476,29.2984,30.8176,20.4457,23.4769,20.3213,20.1893,20.4507,20.8971,20.5433,20.8689,19.9512,20.0221,20.0652,19.8636,20.2325,20.1589,21.6966,22.0731,20.0484,19.9419,20.5717,21.8517,21.4205,21.9412,18.7820,19.0888,20.6848,22.1495,19.4170,19.3061,20.5397,19.9981,20.6544,21.0386
29.5906,29.6251,28.9071,29.3477,29.1065,30.4705,29.1163,28.8047,29.6981,29.9449,29.2625,29.1559,29.1852,29.1445,29.8753,29.8970,29.1163,28.8047,29.6359,29.8398,29.7510,31.0747,29.9373,31.6055,29.9063,31.0036,29.5590,30.5951,29.8435,30.5577,29.2459,30.8184,20.4121,23.3843,20.2809,20.2178,20.4931,20.8864,20.5509,20.8849,19.9428,19.9967,20.0733,19.8911,20.2266,20.1607,21.6751,22.0844,20.0109,19.9031,20.5646,21.8369,21.4205,21.9887,18.7444,19.0775,20.6403,22.1246,19.3903,19.3190,20.5211,19.9964,20.6471,21.0900
