29.1423,29.6919,28.9440,28.9103,28.5594,29.3354,29.0526,29.1906,29.2188,29.4945,29.1166,29.2235,28.9004,29.1707,29.1466,29.6000,29.0526,29.1906,29.2070,29.6706,29.2126,29.7244,29.1300,30.2792,29.1726,29.9037,29.2110,29.6179,28.9198,29.7200,29.1224,29.4309,20.1209,20.5303,19.9534,20.3515,20.1404,20.4775,19.8456,20.6841,20.3453,20.0122,19.4193,20.0370,20.2634,20.2963,20.4676,21.7435,19.6710,20.2099,19.7396,20.7942,20.4218,21.4536,18.9584,18.9673,20.1506,20.9664,20.0824,19.4350,20.2869,20.4172,20.1896,20.6683
29.1398,29.7143,28.9451,28.9032,28.5595,29.3356,29.0360,29.2018,29.2032,29.5037,29.1123,29.2062,28.9038,29.1439,29.1497,29.6119,29.0360,29.2018,29.2143,29.6675,29.2046,29.7240,29.1340,30.2573,29.1685,29.9103,29.2145,29.6301,28.9173,29.8233,29.1277,29.4480,20.1084,20.4979,19.9599,20.3444,20.1367,20.4661,19.8439,20.6954,20.3558,20.0265,19.4180,20.0220,20.2731,20.2914,20.4563,21.7519,19.6678,20.2062,19.7454,20.7349,20.4164,21.4584,18.9689,18.9610,20.1374,20.9298,20.0887,19.4297,20.2839,20.3803,20.1950,20.6355
29.1441,29.6979,28.9380,28.9033,28.5664,29.3119,29.0168,29.1913,29.1716,29.5061,29.1251,29.2197,28.9135,29.1454,29.1542,29.5960,29.0168,29.1913,29.2202,29.5795,29.1942,29.7479,29.1482,30.1863,29.1608,29.9167,29.2238,29.6296,28.9140,29.8272,29.1444,29.4126,20.0819,20.4505,19.9719,20.3715,20.1364,20.4659,19.8422,20.7322,20.3697,20.0246,19.4153,20.0218,20.2793,20.2975,20.4507,21.7370,19.6607,20.2012,19.7635,20.6660,20.4033,21.4957,19.0108,18.9104,20.1147,20.8938,20.0884,19.4303,20.2749,20.3536,20.2021,20.6237
29.1497,29.6774,28.9100,28.9290,28.5873,29.2590,29.0105,29.1708,29.1635,29.4662,29.1545,29.2512,28.9165,29.1562,29.1774,29.5476,29.0105,29.1708,29.2032,29.5037,29.1795,29.8296,29.1744,30.1664,29.1602,29.9273,29.2364,29.5948,28.9157,29.7958,29.1568,29.3485,20.0555,20.4374,19.9766,20.3891,20.1339,20.4633,19.8441,20.7614,20.3800,20.0186,19.4215,20.0050,20.2652,20.3200,20.4440,21.7156,19.6522,20.2014,19.7745,20.6490,20.4000,21.5260,19.0757,18.8974,20.0954,20.8840,20.0832,19.4224,20.2613,20.3734,20.1998,20.6156
29.1465,29.6670,28.8777,28.9526,28.6078,29.2071,29.0022,29.1475,29.1537,29.4387,29.1651,29.2569,28.9045,29.1817,29.1923,29.5639,29.0022,29.1475,29.1716,29.5061,29.1602,29.8608,29.1980,30.1423,29.1628,29.9393,29.2434,29.5947,28.9120,29.7857,29.1744,29.3161,20.0323,20.4356,19.9781,20.3815,20.1278,20.4233,19.8442,20.7384,20.3830,20.0209,19.4329,20.0105,20.2539,20.3169,20.4182,21.7273,19.6516,20.1652,19.7663,20.6526,20.3914,21.5150,19.1372,18.9230,20.0742,20.8793,20.0909,19.4142,20.2450,20.4165,20.2055,20.6024
29.1411,29.6472,28.8545,28.9567,28.6138,29.1618,28.9933,29.0943,29.1332,29.5015,29.1738,29.2793,28.8858,29.2092,29.1889,29.6692,28.9933,29.0943,29.1635,29.4662,29.1563,29.8405,29.2077,30.0471,29.1670,29.9497,29.2406,29.6189,28.9050,29.8627,29.2179,29.3062,20.0167,20.4331,19.9790,20.3743,20.1279,20.4321,19.8457,20.6810,20.3817,19.9851,19.4396,20.0345,20.2540,20.2917,20.4002,21.7403,19.6648,20.1313,19.7566,20.6100,20.3778,21.5166,19.1920,18.8776,20.0446,20.8399,20.0888,19.4123,20.2325,20.4516,20.2171,20.6445
29.1362,29.6590,28.8344,28.9443,28.6120,29.1334,29.0039,29.0753,29.1433,29.5869,29.2023,29.3147,28.8786,29.2338,29.1960,29.7497,29.0039,29.0753,29.1537,29.4387,29.1436,29.8225,29.2031,30.0007,29.1643,29.9503,29.2331,29.6256,28.9062,29.9006,29.2610,29.2895,20.0129,20.4453,19.9702,20.3693,20.1276,20.4657,19.8553,20.6539,20.3775,19.9530,19.4425,20.0226,20.2394,20.2801,20.3903,21.7127,19.6694,20.1073,19.7695,20.6006,20.3806,21.4961,19.2671,18.8307,20.0177,20.7824,20.0799,19.4007,20.2335,20.4917,20.2197,20.6923
29.1193,29.6338,28.8210,28.9435,28.6111,29.1104,29.0168,29.0913,29.1690,29.6359,29.2229,29.3060,28.8788,29.2439,29.2020,29.7660,29.0168,29.0913,29.1332,29.5015,29.1178,29.8117,29.1860,29.9794,29.1453,29.9390,29.2138,29.6254,28.9079,29.8190,29.2851,29.3002,20.0128,20.4615,19.9534,20.3488,20.1255,20.4450,19.8703,20.5875,20.3748,19.9523,19.4475,20.0289,20.2185,20.2676,20.3653,21.6966,19.6526,20.0734,19.7918,20.6032,20.3720,21.4409,19.3449,18.8084,19.9936,20.7347,20.0895,19.4090,20.2520,20.5246,20.2242,20.6772
29.0944,29.6122,28.8122,28.9365,28.6047,29.0962,29.0150,29.0931,29.1600,29.6793,29.2372,29.2738,28.8918,29.1891,29.2016,29.8251,29.0150,29.0931,29.1433,29.5869,29.0917,29.7910,29.1434,29.9537,29.1231,29.9202,29.1866,29.5937,28.9119,29.8299,29.2993,29.2984,20.0128,20.4457,19.9466,20.3213,20.1259,20.4507,19.8884,20.5433,20.3791,19.9512,19.4494,20.0652,20.2109,20.2325,20.3390,21.6966,19.6371,20.0484,19.8181,20.5717,20.3433,21.4205,19.4016,18.7820,19.9691,20.6848,20.0970,19.4170,20.2863,20.5397,20.2317,20.6544
29.0785,29.5906,28.8068,28.9071,28.6004,29.1065,29.0149,29.1163,29.1484,29.6981,29.2560,29.2625,28.9107,29.1852,29.2261,29.8753,29.0149,29.1163,29.1690,29.6359,29.0750,29.7510,29.0896,29.9373,29.1006,29.9063,29.1747,29.5590,28.9266,29.8435,29.3015,29.2459,20.0155,20.4121,19.9494,20.2809,20.1210,20.4931,19.9071,20.5509,20.3863,19.9428,19.4485,20.0733,20.2070,20.2266,20.3312,21.6751,19.6289,20.0109,19.8492,20.5646,20.3225,21.4205,19.4670,18.7444,19.9513,20.6403,20.0914,19.3903,20.3251,20.5211,20.2337,20.6471
