29.1609,16.2033,29.1302,20.8263,15.6486,15.8764,29.0971,15.7184,20.8068,15.3335,20.1527,15.4644,16.8136,29.1155,29.0935,29.1889,29.0550,29.2132,20.4395,29.1140,20.4581,20.1112,29.0852,15.5283,19.8456,20.2049,29.1021,15.4934,15.9054,15.8915,20.1640,15.5206,16.5782,15.5843,20.2733,30.4154,29.0305,20.1477,19.9420,15.8421,29.2632,20.4098,20.3473,20.6646,29.0776,29.6868,29.0021,20.2435,20.1421,29.5180,15.3377,20.2315,29.1185,20.0505,29.2327,20.1063,29.2892,20.0785,28.9131,20.2328,29.0809,29.3710,15.0404,20.1043,15.6743,20.3279,15.8583
29.1543,16.2006,29.1227,20.8217,15.6468,15.8895,29.1010,15.7085,20.8049,15.3218,20.1425,15.4111,16.9093,29.1247,29.0914,29.1929,29.0523,29.2163,20.4516,29.1184,20.4589,20.1167,29.0768,15.4992,19.8505,20.2111,29.1004,15.5801,15.8779,15.8909,20.1656,15.5886,16.5749,15.5793,20.2561,30.4026,29.0297,20.1428,19.9626,15.8408,29.3039,20.5104,20.3435,20.6624,29.0828,29.6978,28.9805,20.2380,20.1513,29.5199,15.3985,20.2193,29.1213,20.0457,29.2339,20.0964,29.2663,20.1093,28.9499,20.2191,29.0829,29.3705,15.0478,20.1295,15.6669,20.3309,15.8839
29.1391,16.1933,29.1131,20.8326,15.6602,15.8938,29.1123,15.7034,20.7981,15.3192,20.0967,15.3474,17.0816,29.1248,29.0625,29.2042,29.0489,29.2296,20.4762,29.1332,20.4702,20.1219,29.0647,15.4635,19.8953,20.2195,29.1007,15.7817,15.8346,15.9002,20.1759,15.6222,16.5529,15.6006,20.2247,30.3854,29.0293,20.1320,20.0051,15.8537,29.3065,20.6227,20.3283,20.6844,29.0994,29.6739,28.9519,20.2255,20.1550,29.5179,15.5956,20.1909,29.1242,20.0325,29.2300,20.0779,29.2332,20.1250,29.0056,20.1932,29.0829,29.3466,15.1528,20.1730,15.6629,20.3342,15.9311
29.1197,16.1822,29.1109,20.8645,15.6934,15.9214,29.1223,15.7275,20.8093,15.3824,20.0590,15.3341,17.2429,29.1279,29.0336,29.2097,29.0552,29.2525,20.4759,29.1551,20.4851,20.1230,29.0803,15.4561,19.9673,20.2188,29.1065,15.9017,15.8339,15.8872,20.1901,15.5660,16.5424,15.6655,20.2072,30.3725,29.0314,20.1212,20.0559,15.8658,29.2786,20.6185,20.3100,20.6840,29.1249,29.6624,28.9475,20.2245,20.1355,29.5211,15.7854,20.1629,29.1337,20.0168,29.2183,20.0631,29.2333,20.1125,29.0239,20.1733,29.0810,29.3691,15.3849,20.1960,15.6698,20.3284,15.9695
29.1048,16.1757,29.1134,20.8927,15.7116,15.9744,29.1282,15.7673,20.8420,15.4809,20.0460,15.3565,17.2607,29.1407,29.0500,29.2181,29.0674,29.2705,20.4877,29.1778,20.5047,20.1201,29.0863,15.4408,20.0167,20.2050,29.1090,15.8906,15.8751,15.8997,20.1913,15.5620,16.5201,15.7022,20.2176,30.3554,29.0380,20.1114,20.1227,15.8475,29.2610,20.6120,20.3019,20.6279,29.1387,29.6812,28.9606,20.2466,20.1133,29.5415,15.8433,20.1157,29.1451,20.0119,29.2083,20.0530,29.2362,20.0996,29.0185,20.1597,29.0833,29.4348,15.5469,20.2125,15.6757,20.3146,16.0133
29.0992,16.1741,29.1157,20.9269,15.6979,16.0006,29.1365,15.7880,20.8608,15.5455,20.0649,15.4247,17.1853,29.1603,29.0755,29.2245,29.0737,29.2733,20.4917,29.1935,20.5072,20.1130,29.0747,15.4162,20.0587,20.1853,29.1080,15.8951,15.9289,15.9323,20.1817,15.5778,16.4631,15.6953,20.2382,30.3292,29.0473,20.1017,20.1403,15.8177,29.2586,20.5667,20.3011,20.5993,29.1356,29.6814,28.9737,20.2690,20.1010,29.5624,15.8618,20.0602,29.1554,20.0179,29.2008,20.0505,29.2503,20.0687,29.0109,20.1542,29.0841,29.4353,15.6823,20.2378,15.6857,20.2986,16.0411
29.0943,16.1730,29.1143,20.9925,15.6591,16.0379,29.1400,15.7809,20.8696,15.5845,20.1192,15.4833,17.0535,29.1934,29.0693,29.2010,29.0704,29.2648,20.5052,29.1931,20.4665,20.1208,29.0701,15.4277,20.1312,20.1702,29.1097,15.8923,15.9941,15.9244,20.1810,15.6004,16.3775,15.6666,20.2504,30.2928,29.0570,20.0931,20.1241,15.7916,29.2600,20.4565,20.2983,20.5941,29.1175,29.6405,28.9752,20.2739,20.0966,29.5830,15.7391,20.0391,29.1622,20.0257,29.1858,20.0574,29.2857,20.0270,28.9823,20.1614,29.0842,29.4452,15.7527,20.2376,15.6973,20.2790,16.0534
29.0892,16.1733,29.1189,20.9912,15.5893,16.0891,29.1310,15.7604,20.8890,15.6144,20.2034,15.4807,16.8325,29.2006,29.0765,29.1753,29.0504,29.2473,20.5224,29.1815,20.4226,20.1552,29.0745,15.4786,20.1890,20.1544,29.1087,15.7172,16.0500,15.9056,20.1897,15.6121,16.2849,15.6132,20.2574,30.2458,29.0551,20.0891,20.1199,15.7730,29.2825,20.4200,20.2887,20.5683,29.0933,29.6060,28.9707,20.2699,20.1035,29.6021,15.3926,20.0433,29.1603,20.0361,29.1642,20.0679,29.2992,19.9720,28.9081,20.1638,29.0864,29.5456,15.6842,20.2436,15.6991,20.2580,16.0875
29.0910,16.1677,29.1340,20.9067,15.4791,16.1275,29.1185,15.7233,20.9055,15.6166,20.2825,15.4456,16.6429,29.1888,29.0793,29.1668,29.0203,29.2197,20.4967,29.1612,20.3955,20.2087,29.0532,15.5077,20.2042,20.1337,29.1019,15.6130,16.0483,15.9726,20.2083,15.6331,16.1676,15.5602,20.2674,30.1976,29.0278,20.0905,20.1004,15.7781,29.3077,20.4398,20.2771,20.5411,29.0741,29.5958,28.9616,20.2656,20.1193,29.6054,15.0878,20.0683,29.1560,20.0485,29.1507,20.0798,29.2921,19.9056,28.8337,20.1478,29.0871,29.5643,15.6345,20.2644,15.6994,20.2409,16.1206
29.0958,16.1447,29.1514,20.8401,15.3533,16.1437,29.1113,15.6825,20.9136,15.5965,20.3182,15.4283,16.5889,29.1880,29.0528,29.1540,29.0023,29.1924,20.4935,29.1403,20.3308,20.2736,29.0247,15.4976,20.2258,20.1119,29.0984,15.6717,16.0096,16.0104,20.2286,15.6330,16.0335,15.5361,20.2651,30.1571,29.0010,20.0923,20.0860,15.7744,29.3146,20.4084,20.2667,20.5329,29.0801,29.5645,28.9439,20.2657,20.1295,29.6016,15.0047,20.1149,29.1451,20.0585,29.1484,20.0952,29.2707,19.8710,28.7985,20.1178,29.0863,29.5240,15.6530,20.2754,15.7087,20.2351,16.1141
