0.0000,0.0000,0.0000,0.0000,36.5913,0.0000,0.0000,30.0535,42.1460,39.5953,48.9031,40.3834,0.0000,48.0185,24.6789,42.2392,49.0160,0.0000,35.7870,41.4188,45.6887,0.0000,52.6447,0.0000,0.0000,0.0000,0.0000,39.6728,28.0911,54.0998,35.8833,46.6200,0.0000,0.0000,34.9861,48.7830,35.1219,54.0562,0.0000,0.0000,0.0000,0.0000,33.6451,0.0000,0.0000
2.0123,3.0434,1.9718,1.9641,38.6264,2.4024,3.0998,32.0547,45.1078,41.6622,51.9310,43.2744,2.8739,50.9905,26.5756,45.1727,51.9383,2.0178,37.9323,43.5931,48.6318,2.8934,55.6047,3.0744,2.1313,1.9398,2.0047,41.6765,30.0346,57.0668,37.9250,48.6731,2.9775,3.0413,37.9051,51.7554,37.2186,57.0057,2.9213,3.1119,2.0732,2.8934,35.6661,2.1842,2.2134
4.0271,6.0803,3.9446,3.9352,40.6602,4.7887,6.1889,34.0588,48.0720,43.7224,54.9545,46.1640,5.7556,53.9832,28.4711,48.1063,54.8572,4.0434,40.0786,45.7692,51.5783,5.7797,58.5671,6.1497,4.2736,3.8705,4.0078,43.6772,31.9771,60.0333,39.9594,50.7196,5.9507,6.0888,40.8264,54.7278,39.3079,59.9570,5.8492,6.2214,4.1473,5.7797,37.6864,4.3618,4.4309
6.0418,9.1303,5.9168,5.9065,42.7007,7.1634,9.2754,36.0596,51.0337,45.7869,57.9682,49.0551,8.6477,56.9559,30.3577,51.0351,57.7822,6.0691,42.2315,47.9406,54.5143,8.6578,61.5240,9.2259,6.4118,5.7975,6.0134,45.6809,33.9207,62.9827,41.9958,52.7632,8.9113,9.1379,43.7434,57.7050,41.3973,62.9069,8.7761,9.3308,6.2270,8.6578,39.7063,6.5453,6.6454
8.0592,12.1703,7.8921,7.8853,44.7380,9.5302,12.3489,38.0625,53.9910,47.8455,60.9878,51.9498,11.5438,59.9423,32.2506,53.9581,60.7074,8.0949,44.3839,50.1123,57.4480,11.5404,64.4766,12.2921,8.5527,7.7241,8.0187,47.6782,35.8615,65.9340,44.0341,54.8071,11.8851,12.1806,46.6606,60.6937,43.4847,65.8502,11.6992,12.4398,8.2998,11.5404,41.7266,8.7277,8.8597
10.0734,15.2260,9.8757,9.8739,46.7770,11.8867,15.4321,40.0638,56.9527,49.9074,63.9967,54.8456,14.4462,62.9131,34.1423,56.8765,63.6336,10.1171,46.5344,52.2860,60.3775,14.4164,67.4367,15.3581,10.6760,9.6434,10.0233,49.6830,37.8035,68.8839,46.0791,56.8503,14.8585,15.2244,49.5729,63.6772,45.5732,68.7947,14.6239,15.5539,10.3766,14.4164,43.7394,10.9084,11.0699
12.0904,18.2723,11.8483,11.8677,48.8128,14.2377,18.5140,42.0596,59.9148,51.9744,66.9972,57.7411,17.3569,65.9149,36.0261,59.7904,66.5633,12.1424,48.6872,54.4603,63.3092,17.2987,70.4105,18.4221,12.8017,11.5590,12.0213,51.6851,39.7440,71.8272,48.1244,58.8937,17.8458,18.2738,52.4795,66.6618,47.6527,71.7505,17.5349,18.6608,12.4613,17.2987,45.7529,13.0874,13.2854
14.1060,21.3222,13.8279,13.8628,50.8509,16.5857,21.5943,44.0544,62.8778,54.0458,69.9968,60.6344,20.2748,68.8932,37.9084,62.7032,69.4966,14.1627,50.8337,56.6286,66.2354,20.1781,73.3867,21.4803,14.9006,13.4732,14.0243,53.6875,41.6837,74.7717,50.1774,60.9393,20.8273,21.3160,55.3880,69.6417,49.7297,74.7120,20.4510,21.7634,14.5455,20.1781,47.7608,15.2691,15.4960
16.1238,24.3734,15.8105,15.8612,52.8826,18.9363,24.6677,46.0500,65.8399,56.1099,72.9931,63.5298,23.1881,71.8787,39.7878,65.6125,72.4245,16.1823,52.9754,58.7997,69.1692,23.0637,76.3637,24.5341,17.0067,15.3852,16.0270,55.6909,43.6258,77.7275,52.2293,62.9860,23.8191,24.3565,58.2977,72.6241,51.7996,77.6777,23.3617,24.8655,16.6358,23.0637,49.7676,17.4550,17.7132
18.1378,27.4317,17.8006,17.8624,54.9151,21.2811,27.7578,48.0447,68.7965,58.1767,75.9876,66.4217,26.1019,74.8592,41.6648,68.5224,75.3513,18.2006,55.1178,60.9679,72.0951,25.9448,79.3517,27.5957,19.1083,17.2910,18.0287,57.7005,45.5671,80.6891,54.2854,65.0285,26.8048,27.4046,61.2066,75.5999,53.8666,80.6479,26.2773,27.9678,18.7249,25.9448,51.7705,19.6395,19.9259
20.1559,30.4849,19.7888,19.8605,56.9388,23.6132,30.8314,50.0386,71.7517,60.2393,78.9806,69.3113,29.0193,77.8474,43.5367,71.4338,78.2770,20.2258,57.2595,63.1347,75.0184,28.8247,82.3388,30.6531,21.2247,19.2007,20.0264,59.7055,47.5039,83.6547,56.3335,67.0684,29.7985,30.4506,64.1210,78.5743,55.9277,83.6173,29.1906,31.0662,20.8131,28.8247,53.7698,21.8223,22.1381
22.1755,33.5431,21.7937,21.8643,58.9688,25.9476,33.9000,52.0356,74.7038,62.2992,81.9693,72.1981,31.9399,80.8267,45.4113,74.3444,81.1996,22.2495,59.3923,65.2997,77.9391,31.7040,85.3144,33.7097,23.3403,21.0978,22.0352,61.7105,49.4430,86.6249,58.3876,69.1061,32.7961,33.4926,67.0379,81.5511,57.9893,86.5877,32.1164,34.1622,22.8971,31.7040,55.7710,24.0023,24.3491
24.1962,36.6000,23.7962,23.8632,60.9966,28.2817,36.9656,54.0339,77.6559,64.3579,84.9635,75.0896,34.8656,83.8061,47.2828,77.2517,84.1201,24.2733,61.5236,67.4762,80.8603,34.5923,88.2879,36.7686,25.4716,22.9960,24.0332,63.7177,51.3826,89.5944,60.4345,71.1469,35.7948,36.5387,69.9576,84.5362,60.0488,89.5571,35.0363,37.2639,24.9874,34.5923,57.7710,26.1805,26.5691
26.2178,39.6670,25.7936,25.8722,63.0304,30.5999,40.0325,56.0323,80.6089,66.4229,87.9502,77.9797,37.8001,86.7825,49.1549,80.1606,87.0403,26.3021,63.6508,69.6521,83.7736,37.4795,91.2611,39.8230,27.6064,24.8926,26.0356,65.7194,53.3163,92.5647,62.4876,73.1907,38.7943,39.5863,72.8790,87.5188,62.1082,92.5331,37.9694,40.3593,27.0691,37.4795,59.7673,28.3536,28.7777
28.2449,42.7257,27.7948,27.8738,65.0661,32.9150,43.0951,58.0304,83.5663,68.4816,90.9280,80.8672,40.7170,89.7627,51.0171,83.0653,89.9616,28.3379,65.7717,71.8298,86.6912,40.3742,94.2246,42.8714,29.7305,26.7875,28.0382,67.7219,55.2506,95.5342,64.5429,75.2348,41.7964,42.6249,75.7935,90.5037,64.1636,95.5125,40.8992,43.4526,29.1610,40.3742,61.7628,30.5272,30.9936
30.2690,45.7927,29.8039,29.8825,67.1047,35.2365,46.1548,60.0330,86.5215,70.5485,93.8983,83.7542,43.6306,92.7358,52.8866,85.9656,92.8828,30.3679,67.8885,74.0054,89.6011,43.2603,97.1786,45.9205,31.8608,28.6724,30.0419,69.7249,57.1892,98.5101,66.6044,77.2803,44.7953,45.6658,78.7078,93.4910,66.2171,98.5071,43.8298,46.5495,31.2439,43.2603,63.7555,32.6968,33.2018
32.2924,48.8392,31.8069,31.8861,69.1366,37.5491,49.2176,62.0288,89.4764,72.6142,96.8677,86.6401,46.5461,95.7151,54.7450,88.8634,95.8035,32.3988,70.0066,76.1763,92.5066,46.1372,100.1338,48.9678,33.9873,30.5644,32.0429,71.7279,59.1256,101.4895,68.6721,79.3298,47.7906,48.7065,81.6230,96.4792,68.2686,101.5048,46.7578,49.6504,33.3311,46.1372,65.7346,34.8655,35.4054
34.3169,51.9124,33.8182,33.9075,71.1686,39.8505,52.2787,64.0241,92.4296,74.6775,99.8374,89.5191,49.4568,98.6851,56.6076,91.7643,98.7284,34.4262,72.1160,78.3497,95.4086,49.0099,103.0914,52.0028,36.1230,32.4532,34.0495,73.7315,61.0573,104.4842,70.7469,81.3734,50.7943,51.7430,84.5363,99.4634,70.3150,104.4928,49.6838,52.7472,35.4222,49.0099,67.7130,37.0367,37.5998
36.3395,54.9704,35.8326,35.9263,73.1962,42.1594,55.3381,66.0191,95.3849,76.7441,102.8088,92.3923,52.3687,101.6561,58.4697,94.6617,101.6587,36.4577,74.2284,80.5112,98.3221,51.8779,106.0431,55.0446,38.2476,34.3347,36.0477,75.7312,62.9914,107.4818,72.8165,83.4147,53.7885,54.7761,87.4441,102.4466,72.3564,107.4837,52.6176,55.8466,37.5105,51.8779,69.6893,39.2137,39.8003
38.3639,58.0418,37.8405,37.9470,75.2280,44.4568,58.3937,68.0758,98.3404,78.8184,105.7780,95.2609,55.2989,104.6239,60.3374,97.5590,104.5909,38.4792,76.3375,82.6731,101.2451,54.7447,109.0166,58.0798,40.3750,36.2091,38.0510,77.7283,64.9213,110.4698,74.8838,85.4556,56.7889,57.8011,90.3619,105.4336,74.3954,110.4680,55.5471,58.9460,39.5967,54.7447,71.6610,41.3800,41.9909
40.3867,61.1091,39.8504,39.9698,77.2553,46.7471,61.4494,70.0642,101.2947,80.8882,108.7617,98.1266,58.2284,107.5906,62.1950,100.4605,107.5287,40.5031,78.4430,84.8343,104.1792,57.6201,111.9843,61.1218,42.4980,38.0861,40.0584,79.7241,66.8510,113.4608,76.9471,87.4986,59.7907,60.8251,93.2730,108.4260,76.4254,113.4435,58.4817,62.0421,41.6860,57.6201,73.6308,43.5533,44.1832
42.4107,64.1983,41.8616,41.9849,79.2856,49.0285,64.4966,72.0592,104.2494,82.9627,111.7340,100.9911,61.1540,110.5488,64.0597,103.3604,110.4733,42.5352,80.5502,86.9956,107.1129,60.4984,114.9541,64.1608,44.6190,39.9563,42.0606,81.7201,68.7788,116.4450,79.0075,89.5387,62.7913,63.8395,96.1861,111.4137,78.4542,116.4184,61.4150,65.1372,43.7722,60.4984,75.6085,45.7301,46.3679
44.4329,67.2699,43.8778,44.0159,81.3194,51.3051,67.5451,74.0527,107.2034,85.0443,114.7000,103.8529,64.0823,113.5079,65.9231,106.2555,113.4172,44.5757,82.6614,89.1517,110.0344,63.3799,117.9244,67.2061,46.7281,41.8231,44.0655,83.7159,70.7073,119.4205,81.0649,91.5814,65.8005,66.8509,99.0958,114.4008,80.4790,119.4070,64.3542,68.2320,45.8542,63.3799,77.5833,47.9111,48.5454
46.4535,70.3487,45.8885,46.0536,83.3475,53.5701,70.5887,76.0464,110.1527,87.1224,117.6629,106.7152,67.0199,116.4747,67.7811,109.1538,116.3628,46.6122,84.7682,91.3118,112.9444,66.2611,120.8995,70.2448,48.8455,43.6888,46.0693,85.7135,72.6329,122.3954,83.1220,93.6245,68.8262,69.8612,102.0064,117.3823,82.5022,122.3918,67.2836,71.3254,47.9410,66.2611,79.5590,50.0837,50.7216
48.4702,73.4212,47.9090,48.0926,85.3723,55.8315,73.6343,77.9818,113.1002,89.2026,120.6256,109.5779,69.9558,119.4317,69.6422,112.0463,119.3130,48.6573,86.8708,93.4695,115.8369,69.1373,123.8535,73.2843,50.9732,45.5625,48.0704,87.7119,74.5588,125.3841,85.1845,95.6657,71.8531,72.8722,104.9145,120.3666,84.5223,125.3850,70.2260,74.4195,50.0279,69.1373,81.5319,52.2671,52.8858
50.4878,76.4869,49.9288,50.1433,87.4067,58.0852,76.6792,79.9817,116.0468,91.2844,123.5884,112.4376,72.8973,122.4001,71.5069,114.9411,122.2613,50.7043,88.9734,95.6274,118.7295,72.0172,126.8087,76.3167,53.1051,47.4301,50.0648,89.7078,76.4821,128.3688,87.2518,97.7044,74.8824,75.8779,107.8203,123.3449,86.5405,128.3847,73.1737,77.5123,52.1161,72.0172,83.5027,54.4413,55.0537
52.5049,79.5519,51.9486,52.2027,89.4334,60.3339,79.7236,81.9845,118.9962,93.3605,126.5673,115.2993,75.8440,125.3626,73.3745,117.8338,125.2133,52.7479,91.0712,97.7804,121.6263,74.8843,129.7729,79.3474,55.2303,49.2939,52.0621,91.7060,78.4045,131.3620,89.3234,99.7487,77.9173,78.8849,110.7262,126.3299,88.5570,131.3829,76.1199,80.6085,54.2072,74.8843,85.4725,56.6217,57.2150
