20.2963,29.7200,20.0370,20.4172,19.9534,20.5303,29.4309,20.3453,29.2110,20.1896,29.1300,28.9440,29.2235,28.9198,18.9584,28.5594,29.1166,20.3515,20.4218,20.4676,29.1224,29.1906,29.1466,29.6179,20.6683,18.9673,20.0122,19.4193,20.0824,29.2070,20.2869,20.1209,29.6000,29.3354,29.0526,29.2126,20.1506,29.2188,29.1707,29.9037,20.4775,29.1906,19.6710,20.7942,20.9664
20.2914,29.8233,20.0220,20.3803,19.9599,20.4979,29.4480,20.3558,29.2145,20.1950,29.1340,28.9451,29.2062,28.9173,18.9689,28.5595,29.1123,20.3444,20.4164,20.4563,29.1277,29.2018,29.1497,29.6301,20.6355,18.9610,20.0265,19.4180,20.0887,29.2143,20.2839,20.1084,29.6119,29.3356,29.0360,29.2046,20.1374,29.2032,29.1439,29.9103,20.4661,29.2018,19.6678,20.7349,20.9298
20.2975,29.8272,20.0218,20.3536,19.9719,20.4505,29.4126,20.3697,29.2238,20.2021,29.1482,28.9380,29.2197,28.9140,19.0108,28.5664,29.1251,20.3715,20.4033,20.4507,29.1444,29.1913,29.1542,29.6296,20.6237,18.9104,20.0246,19.4153,20.0884,29.2202,20.2749,20.0819,29.5960,29.3119,29.0168,29.1942,20.1147,29.1716,29.1454,29.9167,20.4659,29.1913,19.6607,20.6660,20.8938
20.3200,29.7958,20.0050,20.3734,19.9766,20.4374,29.3485,20.3800,29.2364,20.1998,29.1744,28.9100,29.2512,28.9157,19.0757,28.5873,29.1545,20.3891,20.4000,20.4440,29.1568,29.1708,29.1774,29.5948,20.6156,18.8974,20.0186,19.4215,20.0832,29.2032,20.2613,20.0555,29.5476,29.2590,29.0105,29.1795,20.0954,29.1635,29.1562,29.9273,20.4633,29.1708,19.6522,20.6490,20.8840
20.3169,29.7857,20.0105,20.4165,19.9781,20.4356,29.3161,20.3830,29.2434,20.2055,29.1980,28.8777,29.2569,28.9120,19.1372,28.6078,29.1651,20.3815,20.3914,20.4182,29.1744,29.1475,29.1923,29.5947,20.6024,18.9230,20.0209,19.4329,20.0909,29.1716,20.2450,20.0323,29.5639,29.2071,29.0022,29.1602,20.0742,29.1537,29.1817,29.9393,20.4233,29.1475,19.6516,20.6526,20.8793
20.2917,29.8627,20.0345,20.4516,19.9790,20.4331,29.3062,20.3817,29.2406,20.2171,29.2077,28.8545,29.2793,28.9050,19.1920,28.6138,29.1738,20.3743,20.3778,20.4002,29.2179,29.0943,29.1889,29.6189,20.6445,18.8776,19.9851,19.4396,20.0888,29.1635,20.2325,20.0167,29.6692,29.1618,28.9933,29.1563,20.0446,29.1332,29.2092,29.9497,20.4321,29.0943,19.6648,20.6100,20.8399
20.2801,29.9006,20.0226,20.4917,19.9702,20.4453,29.2895,20.3775,29.2331,20.2197,29.2031,28.8344,29.3147,28.9062,19.2671,28.6120,29.2023,20.3693,20.3806,20.3903,29.2610,29.0753,29.1960,29.6256,20.6923,18.8307,19.9530,19.4425,20.0799,29.1537,20.2335,20.0129,29.7497,29.1334,29.0039,29.1436,20.0177,29.1433,29.2338,29.9503,20.4657,29.0753,19.6694,20.6006,20.7824
20.2676,29.8190,20.0289,20.5246,19.9534,20.4615,29.3002,20.3748,29.2138,20.2242,29.1860,28.8210,29.3060,28.9079,19.3449,28.6111,29.2229,20.3488,20.3720,20.3653,29.2851,29.0913,29.2020,29.6254,20.6772,18.8084,19.9523,19.4475,20.0895,29.1332,20.2520,20.0128,29.7660,29.1104,29.0168,29.1178,19.9936,29.1690,29.2439,29.9390,20.4450,29.0913,19.6526,20.6032,20.7347
20.2325,29.8299,20.0652,20.5397,19.9466,20.4457,29.2984,20.3791,29.1866,20.2317,29.1434,28.8122,29.2738,28.9119,19.4016,28.6047,29.2372,20.3213,20.3433,20.3390,29.2993,29.0931,29.2016,29.5937,20.6544,18.7820,19.9512,19.4494,20.0970,29.1433,20.2863,20.0128,29.8251,29.0962,29.0150,29.0917,19.9691,29.1600,29.1891,29.9202,20.4507,29.0931,19.6371,20.5717,20.6848
20.2266,29.8435,20.0733,20.5211,19.9494,20.4121,29.2459,20.3863,29.1747,20.2337,29.0896,28.8068,29.2625,28.9266,19.4670,28.6004,29.2560,20.2809,20.3225,20.3312,29.3015,29.1163,29.2261,29.5590,20.6471,18.7444,19.9428,19.4485,20.0914,29.1690,20.3251,20.0155,29.8753,29.1065,29.0149,29.0750,19.9513,29.1484,29.1852,29.9063,20.4931,29.1163,19.6289,20.5646,20.6403
