87.5047,47.0995,79.6950,40.3834,79.3841,42.2392,70.8020,34.9861,98.3527,54.0562,95.3383,49.0160,85.9932,45.8908,99.0314,52.6447,70.8020,34.9861,98.4868,54.0998,90.3129,48.7830,85.9538,48.9031,89.8896,49.4952,77.2861,42.1460,87.1657,48.0185,79.9772,45.6887,75.4537,46.6200,67.2857,36.5913,67.6758,36.4277,74.7741,40.3560,57.7362,30.0535,70.1139,39.6728,65.6607,35.0976,77.6602,41.4188,64.7797,33.6451,69.5048,38.2743,67.5516,35.7870,52.3147,24.6789,65.8771,35.1219,48.5081,28.0911,66.2649,35.8833,68.2721,39.5953
90.4190,50.0687,82.5894,43.2744,82.2400,45.1727,73.7072,37.9051,101.2745,57.0057,98.2500,51.9383,88.8832,48.8079,101.9461,55.6047,73.7072,37.9051,101.4075,57.0668,93.2342,51.7554,88.8668,51.9310,92.8069,52.4856,80.2072,45.1078,90.0577,50.9905,82.8895,48.6318,77.4658,48.6731,69.2810,38.6264,69.6898,38.4754,76.7586,42.4244,59.7708,32.0547,72.0558,41.6765,67.6870,37.1272,79.7069,43.5931,66.7468,35.6661,71.4788,40.3538,69.5938,37.9323,54.2105,26.5756,67.8922,37.2186,50.5163,30.0346,68.2936,37.9250,70.2911,41.6622
93.3327,53.0423,85.4840,46.1640,85.0960,48.1063,76.6092,40.8264,104.1933,59.9570,101.1608,54.8572,91.7739,51.7196,104.8614,58.5671,76.6092,40.8264,104.3297,60.0333,96.1538,54.7278,91.7806,54.9545,95.7233,55.4773,83.1290,48.0720,92.9492,53.9832,85.8028,51.5783,79.4754,50.7196,71.2777,40.6602,71.7031,40.5209,78.7428,44.4950,61.8074,34.0588,73.9975,43.6772,69.7153,39.1559,81.7514,45.7692,68.7133,37.6864,73.4539,42.4213,71.6349,40.0786,56.1085,28.4711,69.9046,39.3079,52.5258,31.9771,70.3217,39.9594,72.3111,43.7224
96.2478,56.0083,88.3770,49.0551,87.9533,51.0351,79.5106,43.7434,107.1089,62.9069,104.0750,57.7822,94.6659,54.6370,107.7769,61.5240,79.5106,43.7434,107.2516,62.9827,99.0730,57.7050,94.6964,57.9682,98.6390,58.4689,86.0519,51.0337,95.8405,56.9559,88.7183,54.5143,81.4822,52.7632,73.2754,42.7007,73.7171,42.5686,80.7271,46.5708,63.8447,36.0596,75.9389,45.6809,71.7429,41.1867,83.7971,47.9406,70.6789,39.7063,75.4315,44.4870,73.6744,42.2315,58.0127,30.3577,71.9151,41.3973,54.5340,33.9207,72.3486,41.9958,74.3315,45.7869
99.1626,58.9778,91.2660,51.9498,90.8134,53.9581,82.4113,46.6606,110.0260,65.8502,106.9917,60.7074,97.5572,57.5508,110.6969,64.4766,82.4113,46.6606,110.1704,65.9340,101.9897,60.6937,97.6155,60.9878,101.5554,61.4627,88.9763,53.9910,98.7324,59.9423,91.6341,57.4480,83.4865,54.8071,75.2730,44.7380,75.7299,44.6135,82.7117,48.6473,65.8834,38.0625,77.8818,47.6782,73.7683,43.2199,85.8402,50.1123,72.6437,41.7266,77.4088,46.5511,75.7149,44.3839,59.9236,32.2506,73.9237,43.4847,56.5425,35.8615,74.3739,44.0341,76.3511,47.8455
102.0771,61.9417,94.1526,54.8456,93.6749,56.8765,85.3111,49.5729,112.9396,68.7947,109.9080,63.6336,100.4468,60.4733,113.6154,67.4367,85.3111,49.5729,113.0859,68.8839,104.9051,63.6772,100.5360,63.9967,104.4716,64.4568,91.9006,56.9527,101.6229,62.9131,94.5532,60.3775,85.4886,56.8503,77.2710,46.7770,77.7427,46.6532,84.6959,50.7185,67.9213,40.0638,79.8254,49.6830,75.7937,45.2501,87.8807,52.2860,74.6093,43.7394,79.3848,48.6175,77.7527,46.5344,61.8401,34.1423,75.9300,45.5732,58.5522,37.8035,76.3976,46.0791,78.3726,49.9074
104.9909,64.9073,97.0369,57.7411,96.5362,59.7904,88.2100,52.4795,115.8527,71.7505,112.8265,66.5633,103.3344,63.3927,116.5347,70.4105,88.2100,52.4795,116.0031,71.8272,107.8210,66.6618,103.4570,66.9972,107.3888,67.4526,94.8244,59.9148,104.5134,65.9149,97.4777,63.3092,87.4898,58.8937,79.2688,48.8128,79.7555,48.6999,86.6808,52.7835,69.9597,42.0596,81.7697,51.6851,77.8191,47.2782,89.9203,54.4603,76.5767,45.7529,81.3602,50.6731,79.7904,48.6872,63.7620,36.0261,77.9326,47.6527,60.5602,39.7440,78.4204,48.1244,80.3945,51.9744
107.9043,67.8735,99.9194,60.6344,99.3973,62.7032,91.1118,55.3880,118.7683,74.7120,115.7485,69.4966,106.2226,66.3201,119.4546,73.3867,91.1118,55.3880,118.9167,74.7717,110.7338,69.6417,106.3767,69.9968,110.3045,70.4468,97.7473,62.8778,107.4042,68.8932,100.4054,66.2354,89.4912,60.9393,81.2651,50.8509,81.7682,50.7464,88.6670,54.8493,71.9968,44.0544,83.7139,53.6875,79.8415,49.3061,91.9588,56.6286,78.5431,47.7608,83.3387,52.7376,81.8288,50.8337,65.6936,37.9084,79.9335,49.7297,62.5682,41.6837,80.4443,50.1774,82.4166,54.0458
110.8147,70.8340,102.8012,63.5298,102.2584,65.6125,94.0133,58.2977,121.6865,77.6777,118.6711,72.4245,109.1102,69.2415,122.3751,76.3637,94.0133,58.2977,121.8297,77.7275,113.6446,72.6241,109.2942,72.9931,113.2178,73.4404,100.6672,65.8399,110.2950,71.8787,103.3348,69.1692,91.4924,62.9860,83.2595,52.8826,83.7806,52.7889,90.6549,56.9010,74.0347,46.0500,85.6592,55.6909,81.8628,51.3318,93.9934,58.7997,80.5072,49.7676,85.3185,54.7938,83.8648,52.9754,67.6310,39.7878,81.9313,51.7996,64.5781,43.6258,82.4708,52.2293,84.4394,56.1099
113.7232,73.7959,105.6819,66.4217,105.1182,68.5224,96.9148,61.2066,124.6003,80.6479,121.5960,75.3513,112.0009,72.1579,125.2950,79.3517,96.9148,61.2066,124.7453,80.6891,116.5521,75.5999,112.2054,75.9876,116.1291,76.4309,103.5846,68.7965,113.1866,74.8592,106.2653,72.0951,93.4938,65.0285,85.2544,54.9151,85.7934,54.8365,92.6446,58.9579,76.0727,48.0447,87.6038,57.7005,83.8837,53.3526,96.0266,60.9679,82.4706,51.7705,87.3023,56.8519,85.8975,55.1178,69.5739,41.6648,83.9273,53.8666,66.5876,45.5671,84.5015,54.2854,86.4629,58.1767
116.6304,76.7521,108.5625,69.3113,107.9785,71.4338,99.8163,64.1210,127.5162,83.6173,124.5223,78.2770,114.8923,75.0785,128.2203,82.3388,99.8163,64.1210,127.6635,83.6547,119.4596,78.5743,115.1122,78.9806,119.0380,79.4217,106.5021,71.7517,116.0803,77.8474,109.1951,75.0184,95.4955,67.0684,87.2494,56.9388,87.8048,56.8876,94.6363,61.0112,78.1120,50.0386,89.5489,59.7055,85.9043,55.3771,98.0596,63.1347,84.4330,53.7698,89.2884,58.9067,87.9294,57.2595,71.5244,43.5367,85.9216,55.9277,68.5964,47.5039,86.5359,56.3335,88.4861,60.2393
119.5376,79.7107,111.4425,72.1981,110.8413,74.3444,102.7180,67.0379,130.4319,86.5877,127.4491,81.1996,117.7832,77.9980,131.1473,85.3144,102.7180,67.0379,130.5773,86.6249,122.3654,81.5511,118.0176,81.9693,121.9452,82.4122,109.4196,74.7038,118.9745,80.8267,112.1234,77.9391,97.4952,69.1061,89.2440,58.9688,89.8163,58.9287,96.6277,63.0848,80.1513,52.0356,91.4942,61.7105,87.9242,57.4018,100.0919,65.2997,86.3947,55.7710,91.2780,60.9581,89.9594,59.3923,73.4819,45.4113,87.9160,57.9893,70.6052,49.4430,88.5721,58.3876,90.5103,62.2992
122.4433,82.6583,114.3223,75.0896,113.7045,77.2517,105.6193,69.9576,133.3461,89.5571,130.3714,84.1201,120.6749,80.9172,134.0738,88.2879,105.6193,69.9576,133.4932,89.5944,125.2729,84.5362,120.9234,84.9635,124.8523,85.3955,112.3388,77.6559,121.8686,83.8061,115.0505,80.8603,99.4922,71.1469,91.2389,60.9966,91.8252,60.9778,98.6178,65.1436,82.1917,54.0339,93.4399,63.7177,89.9439,59.4232,102.1243,67.4762,88.3544,57.7710,93.2651,63.0112,91.9887,61.5236,75.4449,47.2828,89.9088,60.0488,72.6130,51.3826,90.6074,60.4345,92.5342,64.3579
125.3481,85.6090,117.2024,77.9797,116.5699,80.1606,108.5192,72.8790,136.2588,92.5331,133.2940,87.0403,123.5672,83.8342,136.9998,91.2611,108.5192,72.8790,136.4090,92.5647,128.1819,87.5188,123.8294,87.9502,127.7609,88.3823,115.2581,80.6089,124.7637,86.7825,117.9777,83.7736,101.4874,73.1907,93.2347,63.0304,93.8335,63.0225,100.6059,67.2143,84.2311,56.0323,95.3854,65.7194,91.9628,61.4449,104.1566,69.6521,90.3146,59.7673,95.2535,65.0688,94.0207,63.6508,77.4126,49.1549,91.9009,62.1082,74.6192,53.3163,92.6387,62.4876,94.5584,66.4229
128.2532,88.5517,120.0808,80.8672,119.4356,83.0653,111.4178,75.7935,139.1734,95.5125,136.2160,89.9616,126.4593,86.7569,139.9244,94.2246,111.4178,75.7935,139.3232,95.5342,131.0924,90.5037,126.7356,90.9280,130.6714,91.3683,118.1763,83.5663,127.6578,89.7627,120.9069,86.6912,103.4807,75.2348,95.2304,65.0661,95.8428,65.0733,102.5916,69.2769,86.2710,58.0304,97.3326,67.7219,93.9806,63.4721,106.1862,71.8298,92.2736,61.7628,97.2400,67.1211,96.0534,65.7717,79.3896,51.0171,93.8931,64.1636,76.6256,55.2506,94.6659,64.5429,96.5829,68.4816
131.1578,91.4970,122.9555,83.7542,122.3015,85.9656,114.3142,78.7078,142.0901,98.5071,139.1450,92.8828,129.3515,89.6740,142.8449,97.1786,114.3142,78.7078,142.2359,98.5101,134.0023,93.4910,129.6369,93.8983,133.5833,94.3487,121.0944,86.5215,130.5518,92.7358,123.8373,89.6011,105.4720,77.2803,97.2261,67.1047,97.8524,67.1216,104.5766,71.3420,88.3118,60.0330,99.2787,69.7249,95.9973,65.4945,108.2142,74.0054,94.2314,63.7555,99.2281,69.1711,98.0857,67.8885,81.3699,52.8866,95.8848,66.2171,78.6313,57.1892,96.6907,66.6044,98.6082,70.5485
134.0603,94.4363,125.8293,86.6401,125.1674,88.8634,117.2131,81.6230,145.0075,101.5048,142.0792,95.8035,132.2459,92.5956,145.7628,100.1338,117.2131,81.6230,145.1504,101.4895,136.9133,96.4792,132.5379,96.8677,136.4958,97.3263,124.0100,89.4764,133.4452,95.7151,126.7668,92.5066,107.4657,79.3298,99.2232,69.1366,99.8606,69.1760,106.5628,73.3964,90.3494,62.0288,101.2266,71.7279,98.0121,67.5146,110.2395,76.1763,96.1874,65.7346,101.2166,71.2265,100.1181,70.0066,83.3562,54.7450,97.8761,68.2686,80.6373,59.1256,98.7135,68.6721,100.6323,72.6142
136.9611,97.3838,128.7006,89.5191,128.0351,91.7643,120.1121,84.5363,147.9274,104.4928,145.0170,98.7284,135.1409,95.5204,148.6808,103.0914,120.1121,84.5363,148.0671,104.4842,139.8261,99.4634,135.4379,99.8374,139.4094,100.3085,126.9239,92.4296,136.3383,98.6851,129.6957,95.4086,109.4608,81.3734,101.2205,71.1686,101.8697,71.2226,108.5517,75.4532,92.3835,64.0241,103.1759,73.7315,100.0268,69.5368,112.2643,78.3497,98.1438,67.7130,103.2063,73.2766,102.1493,72.1160,85.3499,56.6076,99.8651,70.3150,82.6423,61.0573,100.7367,70.7469,102.6582,74.6775
139.8614,100.3295,131.5695,92.3923,130.9035,94.6617,123.0133,87.4441,150.8468,107.4837,147.9552,101.6587,138.0355,98.4506,151.5994,106.0431,123.0133,87.4441,150.9845,107.4818,142.7398,102.4466,138.3414,102.8088,142.3231,103.2846,129.8392,95.3849,139.2305,101.6561,132.6253,98.3221,111.4558,83.4147,103.2176,73.1962,103.8791,73.2800,110.5443,77.5080,94.4154,66.0191,105.1277,75.7312,102.0399,71.5636,114.2886,80.5112,100.0996,69.6893,105.1960,75.3278,104.1779,74.2284,87.3514,58.4697,101.8535,72.3564,84.6486,62.9914,102.7629,72.8165,104.6833,76.7441
142.7587,103.2770,134.4390,95.2609,133.7757,97.5590,125.9184,90.3619,153.7682,110.4680,150.8924,104.5909,140.9310,101.3792,154.5179,109.0166,125.9184,90.3619,153.9044,110.4698,145.6556,105.4336,141.2505,105.7780,145.2372,106.2645,132.7552,98.3404,142.1236,104.6239,135.5556,101.2451,113.4526,85.4556,105.2147,75.2280,105.8865,75.3275,112.5401,79.5592,96.4413,68.0758,107.0805,77.7283,104.0525,73.5866,116.3138,82.6731,102.0550,71.6610,107.1875,77.3830,106.2053,76.3375,89.3572,60.3374,103.8401,74.3954,86.6532,64.9213,104.7907,74.8838,106.7093,78.8184
145.6544,106.2326,137.3110,98.1266,136.6496,100.4605,128.8274,93.2730,156.6907,113.4435,153.8206,107.5287,143.8267,104.3058,157.4359,111.9843,128.8274,93.2730,156.8238,113.4608,148.5732,108.4260,144.1668,108.7617,148.1516,109.2490,135.6699,101.2947,145.0147,107.5906,138.4853,104.1792,115.4526,87.4986,107.2139,77.2553,107.8932,77.3802,114.5381,81.6140,98.4676,70.0642,109.0366,79.7241,106.0643,75.6081,118.3412,84.8343,104.0114,73.6308,109.1785,79.4302,108.2331,78.4430,91.3704,62.1950,105.8239,76.4254,88.6579,66.8510,106.8184,76.9471,108.7357,80.8882
